NCBI Gene ID	Ensembl gene ID
3561	ENSG00000147168
3562	ENSG00000164399
3563	ENSG00000185291
	
3565	ENSG00000113520
259307	ENSG00000104951
3566	ENSG00000077238
3567	ENSG00000113525
3568	ENSG00000091181
3569	ENSG00000136244
541472	ENSG00000179428
3570	ENSG00000160712
	ENSG00000228013
157916	ENSG00000234910
3572	ENSG00000134352
441072	ENSG00000227908
	
3573	ENSG00000227018
3574	ENSG00000104432
3575	ENSG00000168685
3578	ENSG00000145839
3581	ENSG00000124334
100128449	ENSG00000229926
439945	ENSG00000232420
729486	ENSG00000226942
100132166	ENSG00000262081
	ENSG00000278171
100419811	ENSG00000270226
3586	ENSG00000136634
	
3587	ENSG00000110324
3588	ENSG00000243646
100288432	ENSG00000223799
3589	ENSG00000095752
3590	ENSG00000137070
	
3592	ENSG00000168811
101928376	ENSG00000244040
3593	ENSG00000113302
3594	ENSG00000096996
3595	ENSG00000081985
3596	ENSG00000169194
3597	ENSG00000131724
3598	ENSG00000123496
	
3600	ENSG00000164136
3601	ENSG00000134470
	
3603	ENSG00000172349
3605	ENSG00000112115
27190	ENSG00000127743
27189	ENSG00000124391
53342	ENSG00000172458
112744	ENSG00000112116
23765	ENSG00000177663
55540	ENSG00000056736
84818	ENSG00000163702
54756	ENSG00000144730
132014	ENSG00000163701
400935	ENSG00000188263
3606	ENSG00000150782
10068	ENSG00000137496
8809	ENSG00000115604
8807	ENSG00000115607
29949	ENSG00000142224
50604	ENSG00000162891
53832	ENSG00000016402
53833	ENSG00000174564
	ENSG00000249407
59067	ENSG00000138684
	ENSG00000227145
50615	ENSG00000103522
283888	ENSG00000259954
50616	ENSG00000127318
58985	ENSG00000142677
116379	ENSG00000164485
51561	ENSG00000110944
149233	ENSG00000162594
11009	ENSG00000162892
64806	ENSG00000166090
55801	ENSG00000111536
246778	ENSG00000197272
9466	ENSG00000104998
386653	ENSG00000204671
133396	ENSG00000164509
9235	ENSG00000008517
90865	ENSG00000137033
146433	ENSG00000157368
27179	ENSG00000136694
27177	ENSG00000136696
56300	ENSG00000136688
26525	ENSG00000136695
27178	ENSG00000125571
	
	
286676	ENSG00000145103
387597	ENSG00000143195
3608	ENSG00000143621
100421506	ENSG00000244226
644616	ENSG00000257720
3609	ENSG00000129351
147727	ENSG00000267100
	
3611	ENSG00000166333
80895	ENSG00000132323
64771	ENSG00000196821
101929243	ENSG00000272288
105369222	ENSG00000227513
10994	ENSG00000105135
	ENSG00000268564
	
	
	
	
	
196294	ENSG00000148950
729101	ENSG00000270269
105369987	ENSG00000258159
	ENSG00000271098
83943	ENSG00000184903
	
10989	ENSG00000132305
54045	ENSG00000229880
55272	ENSG00000177971
646087	ENSG00000230589
	ENSG00000239722
92856	ENSG00000136718
	
3612	ENSG00000133731
650747	ENSG00000251521
3613	ENSG00000141401
55364	ENSG00000154059
3614	ENSG00000106348
340499	
402394	ENSG00000214045
136307	ENSG00000214815
139334	ENSG00000237206
340780	ENSG00000213513
392267	ENSG00000254294
391467	ENSG00000226553
131961	ENSG00000224728
441132	ENSG00000218976
	ENSG00000232133
727833	ENSG00000261647
3615	ENSG00000178035
3617	ENSG00000112706
50939	ENSG00000081148
	
9118	ENSG00000148798
255783	ENSG00000257704
100505573	ENSG00000259330
55765	ENSG00000163362
100420831	ENSG00000244144
388324	ENSG00000196388
3619	ENSG00000149503
8552	ENSG00000224975
8551	
64423	ENSG00000203485
3621	ENSG00000153487
3622	ENSG00000168556
389247	ENSG00000232648
54556	ENSG00000071243
51147	ENSG00000111653
84289	ENSG00000168395
27160	ENSG00000243468
3623	ENSG00000123999
3624	ENSG00000122641
285954	ENSG00000224116
3625	ENSG00000163083
3626	ENSG00000175189
83729	ENSG00000139269
100129696	ENSG00000242337
58493	ENSG00000148153
389119	ENSG00000185614
55924	ENSG00000197852
100506343	ENSG00000227811
124900714	
11185	ENSG00000241644
100526825	ENSG00000254959
54617	ENSG00000128908
	ENSG00000259521
83444	ENSG00000115274
100532735	ENSG00000274049
125476	ENSG00000153391
54891	ENSG00000114933
	ENSG00000227946
283899	ENSG00000169592
	
3628	ENSG00000151689
	
	
3631	ENSG00000040933
8821	ENSG00000109452
3632	ENSG00000068383
3633	ENSG00000204084
	ENSG00000230955
	
3635	ENSG00000168918
56623	ENSG00000148384
22876	ENSG00000198825
27124	ENSG00000185133
51763	ENSG00000132376
3636	ENSG00000165458
3630	ENSG00000254647
723961	ENSG00000129965
	
387755	ENSG00000188487
3638	ENSG00000186480
105375591	ENSG00000273117
51141	ENSG00000125629
	
	
3640	ENSG00000248099
3641	ENSG00000120211
10022	ENSG00000172410
11172	ENSG00000120210
3642	ENSG00000173404
84684	ENSG00000168348
3643	ENSG00000171105
	
3645	ENSG00000027644
	
	
388135	ENSG00000205363
101929221	ENSG00000260469
642938	ENSG00000188916
100131897	ENSG00000204767
	
	
	
	
	
26173	ENSG00000164880
57508	ENSG00000108506
65123	ENSG00000143624
92105	ENSG00000149262
285905	ENSG00000164669
644619	ENSG00000273024
80789	ENSG00000185085
26512	ENSG00000102786
100507398	ENSG00000236778
203522	ENSG00000165359
100874118	ENSG00000225235
285634	ENSG00000250492
25896	ENSG00000143493
55656	ENSG00000164941
55756	ENSG00000104299
	ENSG00000254034
55174	ENSG00000104613
54973	ENSG00000127054
57117	ENSG00000138785
55726	ENSG00000064102
81556	ENSG00000138614
79034	ENSG00000146576
27152	ENSG00000164066
27130	ENSG00000119509
	
	
	
9807	ENSG00000176095
51447	ENSG00000068745
117283	ENSG00000161896
26034	ENSG00000074706
253430	ENSG00000151151
401730	ENSG00000226507
79711	ENSG00000196497
3843	ENSG00000065150
100132815	ENSG00000269837
10527	ENSG00000205339
100129708	ENSG00000232951
100128337	ENSG00000225674
10526	ENSG00000133704
100418819	ENSG00000224668
55705	ENSG00000198700
100873949	ENSG00000231871
51194	ENSG00000086200
9670	ENSG00000117408
3652	ENSG00000197429
64768	ENSG00000127080
	ENSG00000225585
3653	
642574	ENSG00000203499
79781	ENSG00000132321
	ENSG00000232893
392843	ENSG00000278685
9657	ENSG00000173226
340192	ENSG00000217539
55721	ENSG00000160051
115811	ENSG00000166578
23288	ENSG00000106012
132141	ENSG00000173389
389123	ENSG00000184345
401067	ENSG00000229972
100506840	ENSG00000224792
389124	ENSG00000214681
101928999	ENSG00000235455
440956	ENSG00000214686
84223	ENSG00000114473
64799	ENSG00000103599
100506686	ENSG00000259673
654502	ENSG00000214216
100505385	ENSG00000283154
100874433	ENSG00000241211
124152	ENSG00000174628
285423	ENSG00000234828
80726	ENSG00000130518
8826	ENSG00000140575
10788	ENSG00000145703
128239	ENSG00000183856
9922	ENSG00000144711
23096	ENSG00000124313
440073	ENSG00000120645
105369592	ENSG00000256540
105369593	ENSG00000256948
100132450	ENSG00000256902
100130073	
728056	ENSG00000274727
154865	ENSG00000164675
10335	ENSG00000072952
100129827	ENSG00000177112
4033	ENSG00000118308
104472848	ENSG00000259424
3654	ENSG00000184216
134728	ENSG00000146243
3656	ENSG00000134070
11213	ENSG00000090376
51135	ENSG00000198001
	
3658	ENSG00000136381
3659	ENSG00000125347
3660	ENSG00000168310
	ENSG00000271646
26145	ENSG00000170604
359948	ENSG00000168264
64207	ENSG00000119669
3661	ENSG00000126456
3662	ENSG00000137265
3663	ENSG00000128604
100420406	ENSG00000251347
3664	ENSG00000117595
3665	ENSG00000185507
3394	ENSG00000140968
10379	ENSG00000213928
56269	ENSG00000124449
345611	ENSG00000237693
126298	ENSG00000167378
	
	
3667	ENSG00000169047
8660	ENSG00000185950
442338	ENSG00000184414
8471	ENSG00000133124
101928358	ENSG00000237863
79192	ENSG00000170549
646390	ENSG00000231417
153572	ENSG00000170561
153571	ENSG00000186493
79191	ENSG00000177508
50805	ENSG00000113430
101929056	ENSG00000249116
100009671	
10265	ENSG00000176842
79190	ENSG00000159387
81689	ENSG00000135070
389293	ENSG00000217416
100288517	ENSG00000229840
100131092	ENSG00000261965
100128012	ENSG00000259405
100288250	
100130549	ENSG00000227653
100422298	ENSG00000268731
122961	ENSG00000165898
100287193	ENSG00000226912
23479	ENSG00000136003
100462833	ENSG00000238051
9636	ENSG00000187608
3669	ENSG00000172183
81875	ENSG00000143319
100128365	ENSG00000220748
100421976	ENSG00000255710
3670	ENSG00000016082
642366	ENSG00000259663
64843	ENSG00000159556
3671	ENSG00000129009
57611	ENSG00000167178
140862	ENSG00000101230
100505536	ENSG00000226263
145501	ENSG00000100593
51015	ENSG00000066583
79763	ENSG00000063241
9798	ENSG00000182149
91464	ENSG00000175329
57461	ENSG00000240682
100534599	ENSG00000261796
51477	ENSG00000105655
83737	ENSG00000078747
	ENSG00000236388
	ENSG00000231795
81533	ENSG00000129636
101927102	ENSG00000260281
55846	ENSG00000111203
283440	ENSG00000258325
3672	ENSG00000213949
3673	ENSG00000164171
	ENSG00000249899
3674	ENSG00000005961
3675	ENSG00000005884
3676	ENSG00000115232
3678	ENSG00000161638
3655	ENSG00000091409
	ENSG00000232788
3679	ENSG00000135424
8516	ENSG00000077943
3680	ENSG00000144668
101928153	ENSG00000235257
8515	ENSG00000143127
22801	ENSG00000137809
3681	ENSG00000156886
3682	ENSG00000083457
	ENSG00000218521
3683	ENSG00000005844
	ENSG00000261332
3684	ENSG00000169896
3685	ENSG00000138448
	
3687	ENSG00000140678
3688	ENSG00000150093
101929475	ENSG00000229656
9270	ENSG00000119185
26548	ENSG00000147166
100422691	ENSG00000269378
3689	ENSG00000160255
100505746	ENSG00000227039
3690	ENSG00000259207
23421	ENSG00000142856
3691	ENSG00000132470
3693	ENSG00000082781
	ENSG00000244286
3694	ENSG00000115221
3695	ENSG00000139626
3696	ENSG00000105855
101927811	ENSG00000271133
9358	ENSG00000198542
	
3697	ENSG00000055957
3698	ENSG00000151655
	
3699	ENSG00000162267
3700	ENSG00000055955
	ENSG00000239799
80760	ENSG00000123243
347365	ENSG00000102313
	
3702	ENSG00000113263
55600	ENSG00000179914
142683	ENSG00000158764
9452	ENSG00000078596
9445	ENSG00000136156
100420308	ENSG00000266853
81618	ENSG00000135916
3704	ENSG00000125877
3705	ENSG00000100605
319085	ENSG00000258730
100421108	ENSG00000237351
3706	ENSG00000137825
3707	ENSG00000143772
	ENSG00000228548
100506443	ENSG00000228382
80271	ENSG00000086544
3708	ENSG00000150995
100996539	ENSG00000231249
3709	ENSG00000123104
	ENSG00000256234
3710	ENSG00000096433
101929188	
223075	ENSG00000180347
6744	ENSG00000138434
	ENSG00000260742
85450	ENSG00000148841
101927472	ENSG00000228261
150771	ENSG00000198885
162073	ENSG00000205730
6453	ENSG00000205726
50618	ENSG00000198399
105369381	ENSG00000289625
	
3712	ENSG00000128928
3713	ENSG00000163207
10625	ENSG00000116679
55677	ENSG00000163166
389434	ENSG00000009765
284359	ENSG00000182264
390243	ENSG00000183560
126123	ENSG00000161652
100129669	ENSG00000205442
113177	ENSG00000099840
79960	ENSG00000077684
23338	ENSG00000043143
9767	ENSG00000102221
101669763	ENSG00000280711
182	ENSG00000101384
3714	ENSG00000184916
84522	ENSG00000171135
3716	ENSG00000162434
	
3717	ENSG00000096968
3718	ENSG00000105639
152789	ENSG00000152969
285484	ENSG00000249896
9832	ENSG00000176049
153469	
282973	ENSG00000188385
105378567	ENSG00000235010
58494	ENSG00000154721
83700	ENSG00000166086
120425	ENSG00000160593
3720	ENSG00000008083
100506681	ENSG00000235488
	ENSG00000271888
221895	ENSG00000153814
100128081	ENSG00000234336
	
	
57608	ENSG00000165757
729056	ENSG00000235012
3512	ENSG00000132465
3513	ENSG00000253655
122953	ENSG00000140044
101928377	ENSG00000259319
79864	ENSG00000109944
	
51528	ENSG00000050130
100049717	ENSG00000231491
221037	ENSG00000171988
84989	ENSG00000272767
105378330	
65094	ENSG00000081692
100130760	ENSG00000249505
23210	ENSG00000070495
100137047	ENSG00000243789
8681	ENSG00000168970
339123	ENSG00000161999
	
133746	ENSG00000152409
9929	ENSG00000100221
126119	ENSG00000161677
	
56704	ENSG00000104369
57158	ENSG00000149596
57338	ENSG00000154118
84502	ENSG00000092051
51155	ENSG00000189159
100130171	ENSG00000213148
90861	ENSG00000206053
554203	ENSG00000225470
8629	ENSG00000234616
8690	ENSG00000183340
	ENSG00000255679
126306	ENSG00000167476
10899	ENSG00000143543
	ENSG00000272654
	ENSG00000233603
	
	
3725	ENSG00000177606
100131060	ENSG00000234807
3726	ENSG00000171223
3727	ENSG00000130522
3728	ENSG00000173801
	
	
353219	ENSG00000146049
	
	
	
8997	ENSG00000160145
23189	ENSG00000107104
100862705	ENSG00000215589
25959	ENSG00000197256
256949	ENSG00000186994
163782	ENSG00000132854
284058	ENSG00000120071
644246	ENSG00000214401
151050	ENSG00000144445
101928020	ENSG00000229127
54934	ENSG00000139620
55683	ENSG00000114982
102723508	ENSG00000232593
3735	ENSG00000065427
100419558	ENSG00000229696
100419560	ENSG00000230371
100132079	ENSG00000262962
147872	ENSG00000161609
2648	ENSG00000108773
8850	ENSG00000114166
10524	ENSG00000172977
7994	ENSG00000083168
105379393	
23522	ENSG00000156650
11143	ENSG00000136504
648927	ENSG00000232842
84148	ENSG00000103510
57325	ENSG00000149474
11104	ENSG00000186625
84056	ENSG00000102781
83473	ENSG00000167216
10300	ENSG00000140854
79768	ENSG00000134152
100420919	ENSG00000271026
100130235	ENSG00000232857
100420946	ENSG00000235422
100128982	ENSG00000249270
100420841	ENSG00000271108
729176	ENSG00000228283
23247	ENSG00000047578
81621	ENSG00000107821
23254	ENSG00000189337
	ENSG00000234593
25948	ENSG00000170852
143879	ENSG00000182359
55709	ENSG00000123444
89890	ENSG00000165572
101929140	ENSG00000278390
84078	ENSG00000120696
84541	ENSG00000163376
9920	ENSG00000176595
101928058	ENSG00000253764
	ENSG00000253696
166348	ENSG00000187715
390594	ENSG00000234438
56888	ENSG00000176407
3736	ENSG00000111262
3737	ENSG00000177301
3738	ENSG00000177272
3739	ENSG00000182255
	
3741	ENSG00000130037
3742	ENSG00000151079
3743	ENSG00000104848
	
3744	ENSG00000143105
7881	ENSG00000169282
	ENSG00000242370
	ENSG00000240596
8514	ENSG00000069424
9196	ENSG00000170049
3745	ENSG00000158445
9312	ENSG00000182674
3746	ENSG00000129159
3747	ENSG00000166006
3748	ENSG00000131398
3749	ENSG00000116396
100873974	ENSG00000224965
3750	ENSG00000102057
3751	ENSG00000184408
3752	ENSG00000171385
	ENSG00000237556
	ENSG00000232558
3753	ENSG00000180509
	
9992	ENSG00000159197
10008	ENSG00000175538
23704	ENSG00000152049
23630	ENSG00000176076
	
3754	ENSG00000162975
	
3755	ENSG00000026559
26251	ENSG00000178342
170850	ENSG00000171126
93107	ENSG00000168418
3756	ENSG00000143473
	ENSG00000234233
3757	ENSG00000055118
23416	ENSG00000135519
23415	ENSG00000089558
27133	ENSG00000140015
81033	ENSG00000173826
90134	ENSG00000184611
101929570	ENSG00000237750
131096	ENSG00000183960
30820	ENSG00000182132
105377716	ENSG00000253591
101928033	ENSG00000253647
30819	ENSG00000120049
100289509	ENSG00000226009
30818	ENSG00000115041
80333	ENSG00000185774
359822	ENSG00000280650
3758	ENSG00000151704
3759	ENSG00000123700
400617	ENSG00000267365
3760	ENSG00000162989
3761	ENSG00000168135
3762	ENSG00000120457
219833	ENSG00000174370
3763	ENSG00000157542
	ENSG00000233213
	
3764	ENSG00000121361
3765	ENSG00000162728
3766	ENSG00000177807
3767	ENSG00000187486
3768	ENSG00000184185
3769	ENSG00000115474
3770	ENSG00000182324
3772	ENSG00000157551
3773	ENSG00000153822
100134444	ENSG00000260458
	
3775	ENSG00000135750
3776	ENSG00000082482
3777	ENSG00000171303
50801	ENSG00000182450
106780802	ENSG00000257069
8645	ENSG00000164626
9424	ENSG00000099337
10089	ENSG00000173338
51305	ENSG00000169427
54207	ENSG00000100433
	
56660	ENSG00000184261
56659	ENSG00000152315
	
60598	ENSG00000124249
106144538	ENSG00000244558
83795	ENSG00000095981
89822	ENSG00000124780
338567	ENSG00000186795
3778	ENSG00000156113
101929328	ENSG00000236467
101929310	ENSG00000225497
101929286	ENSG00000225652
3779	ENSG00000145936
10242	ENSG00000197584
	ENSG00000237978
27094	ENSG00000171121
27093	ENSG00000239435
27345	ENSG00000135643
3780	ENSG00000105642
3781	ENSG00000080709
3782	ENSG00000143603
3783	ENSG00000104783
3784	ENSG00000053918
338653	ENSG00000229414
55539	ENSG00000237941
10984	ENSG00000269821
3785	ENSG00000075043
105372720	ENSG00000226390
3786	ENSG00000184156
9132	ENSG00000117013
56479	ENSG00000185760
	ENSG00000229154
	
112267960	ENSG00000285844
100507381	ENSG00000233844
283518	ENSG00000198553
3787	ENSG00000124134
3788	ENSG00000156486
3790	ENSG00000170745
57582	ENSG00000107147
343450	ENSG00000162687
157855	ENSG00000215262
27012	ENSG00000164794
169522	ENSG00000168263
375616	ENSG00000135253
	
284252	ENSG00000134504
23510	ENSG00000180901
51133	ENSG00000136636
386618	ENSG00000180332
54442	ENSG00000167977
100422094	ENSG00000224232
200845	ENSG00000168301
154881	ENSG00000243335
386617	ENSG00000183783
54793	ENSG00000104756
100422273	ENSG00000225014
643535	ENSG00000181819
647013	ENSG00000187988
100422242	ENSG00000214264
100422179	ENSG00000248216
642513	ENSG00000229211
83892	ENSG00000110906
100422230	ENSG00000224955
147040	ENSG00000213859
115207	ENSG00000178695
253980	ENSG00000174943
107984836	ENSG00000247735
65987	ENSG00000151364
79047	ENSG00000153885
57528	ENSG00000183775
79734	ENSG00000100379
130535	ENSG00000155729
146212	ENSG00000168676
222658	ENSG00000112078
283219	ENSG00000188997
100289388	ENSG00000246174
10945	ENSG00000105438
11014	ENSG00000136240
11015	ENSG00000100196
126695	ENSG00000175707
23028	ENSG00000004487
221656	ENSG00000165097
22992	ENSG00000173120
84678	ENSG00000089094
101928346	ENSG00000256742
55818	ENSG00000115548
100420666	ENSG00000233996
51780	ENSG00000120733
9682	ENSG00000066135
100132774	ENSG00000236200
23030	ENSG00000127663
23081	ENSG00000107077
55693	ENSG00000186280
390245	ENSG00000235268
100129053	ENSG00000255855
5927	ENSG00000073614
10765	ENSG00000117139
8242	ENSG00000126012
	ENSG00000235262
8284	ENSG00000012817
359796	ENSG00000277438
7403	ENSG00000147050
23135	ENSG00000132510
80853	ENSG00000006459
100134229	ENSG00000260231
79831	ENSG00000155666
3791	ENSG00000128052
2531	ENSG00000119537
	ENSG00000267390
9817	ENSG00000079999
3792	ENSG00000197993
11081	ENSG00000139330
	
	
	
	
92259	ENSG00000134056
	
80759	ENSG00000135314
	ENSG00000229852
100129128	ENSG00000256980
653194	ENSG00000251360
154288	ENSG00000203908
22889	ENSG00000132680
10657	ENSG00000121774
202559	ENSG00000112232
	
10656	ENSG00000131773
3795	ENSG00000138030
23351	ENSG00000100441
	
8570	ENSG00000088247
402359	ENSG00000229835
9674	ENSG00000235750
9808	ENSG00000122548
	
9778	ENSG00000170871
9856	ENSG00000137261
79932	ENSG00000142687
	
9729	ENSG00000189367
	
9764	ENSG00000135709
9786	ENSG00000100578
9851	ENSG00000198920
	
285600	ENSG00000185261
100128238	ENSG00000264714
23313	ENSG00000100364
	
57456	ENSG00000163807
644295	ENSG00000259086
107986034	ENSG00000232766
57179	ENSG00000122203
100418710	ENSG00000213480
100127938	ENSG00000254506
100131918	ENSG00000213028
57481	ENSG00000250423
56243	ENSG00000120549
	
57536	ENSG00000150477
100418712	ENSG00000241671
57670	ENSG00000122778
25758	ENSG00000110427
57691	ENSG00000168116
57710	ENSG00000135835
103344928	ENSG00000232586
	
85379	ENSG00000197077
100128531	ENSG00000203280
85449	ENSG00000149633
	
	
158405	ENSG00000165185
100652824	ENSG00000182329
729224	ENSG00000222035
90231	ENSG00000116685
144577	ENSG00000174206
57498	ENSG00000134313
547	ENSG00000130294
23095	ENSG00000054523
10749	ENSG00000129250
102724009	ENSG00000227495
3796	ENSG00000068796
84643	ENSG00000141200
11004	ENSG00000142945
11127	ENSG00000131437
100419880	ENSG00000235836
9371	ENSG00000101350
3797	ENSG00000084731
24137	ENSG00000090889
285643	ENSG00000226650
347363	ENSG00000225025
3798	ENSG00000155980
3799	ENSG00000170759
3800	ENSG00000168280
112267889	ENSG00000231079
221458	ENSG00000164627
374654	ENSG00000166813
64147	ENSG00000088727
285352	ENSG00000227398
3832	ENSG00000138160
113220	ENSG00000136883
63971	ENSG00000137177
23303	ENSG00000197892
9928	ENSG00000118193
56992	ENSG00000163808
55614	ENSG00000089177
57576	ENSG00000117245
81930	ENSG00000121621
146909	ENSG00000186185
	ENSG00000267334
642683	ENSG00000260746
124602	ENSG00000196169
645357	ENSG00000230914
10112	ENSG00000112984
9585	ENSG00000138182
55605	ENSG00000139116
23046	ENSG00000116852
3835	ENSG00000079616
9493	ENSG00000137807
145694	ENSG00000259426
347240	ENSG00000186638
3834	ENSG00000125337
100505879	ENSG00000229921
26153	ENSG00000066735
105370708	ENSG00000258748
55083	ENSG00000162849
	ENSG00000232192
55582	ENSG00000165115
100130097	ENSG00000223519
22920	ENSG00000075945
	ENSG00000232959
26128	ENSG00000198954
3833	ENSG00000237649
90990	ENSG00000167702
3801	ENSG00000140859
101927136	ENSG00000231683
22944	ENSG00000151657
	
3802	ENSG00000125498
3803	
3804	ENSG00000243772
3805	ENSG00000189013
57292	ENSG00000274143
553128	
554300	ENSG00000242473
